repo_owner,repo_name,pr_number,pr_url,pr_status,analysis_time_hours,size_files_changed,size_lines_added,size_lines_removed,description_chars,interaction_participants,interaction_comments,num_reviews
mui,material-ui,46805,https://github.com/mui/material-ui/pull/46805,MERGED,17.94,1,7,5,239,3,1,3
mui,material-ui,46810,https://github.com/mui/material-ui/pull/46810,MERGED,7.5,20,285,285,1539,2,1,1
mui,material-ui,46806,https://github.com/mui/material-ui/pull/46806,MERGED,13.55,2,10,10,1562,1,0,1
mui,material-ui,46808,https://github.com/mui/material-ui/pull/46808,MERGED,7.48,2,6,6,2165,2,1,1
mui,material-ui,45812,https://github.com/mui/material-ui/pull/45812,MERGED,140.23,19,96,56,947,5,3,3
shadcn-ui,ui,8341,https://github.com/shadcn-ui/ui/pull/8341,MERGED,51.28,13,5729,1538,1668,2,2,1
shadcn-ui,ui,8322,https://github.com/shadcn-ui/ui/pull/8322,MERGED,122.19,1,1,0,77,2,4,1
shadcn-ui,ui,960,https://github.com/shadcn-ui/ui/pull/960,CLOSED,19432.3,5,7,7,0,3,1,1
shadcn-ui,ui,754,https://github.com/shadcn-ui/ui/pull/754,CLOSED,19929.35,4,22,6,154,6,10,2
shadcn-ui,ui,722,https://github.com/shadcn-ui/ui/pull/722,CLOSED,19966.05,2,2,2,103,4,9,2
shadcn-ui,ui,740,https://github.com/shadcn-ui/ui/pull/740,CLOSED,19944.06,2,0,2,0,3,6,2
shadcn-ui,ui,1292,https://github.com/shadcn-ui/ui/pull/1292,CLOSED,18652.18,2,302,147,182,2,5,1
shadcn-ui,ui,604,https://github.com/shadcn-ui/ui/pull/604,CLOSED,20199.45,1,7,1,2244,3,3,1
shadcn-ui,ui,674,https://github.com/shadcn-ui/ui/pull/674,CLOSED,20036.18,4,6,6,246,4,4,2
shadcn-ui,ui,341,https://github.com/shadcn-ui/ui/pull/341,CLOSED,21070.02,1,1,1,208,4,6,1
shadcn-ui,ui,576,https://github.com/shadcn-ui/ui/pull/576,CLOSED,20307.49,3,101,0,298,4,6,3
shadcn-ui,ui,557,https://github.com/shadcn-ui/ui/pull/557,CLOSED,20397.87,1,2,1,138,3,5,1
shadcn-ui,ui,363,https://github.com/shadcn-ui/ui/pull/363,CLOSED,20961.16,1,51,0,670,20,24,3
shadcn-ui,ui,362,https://github.com/shadcn-ui/ui/pull/362,CLOSED,20964.79,1,1,1,79,4,4,1
shadcn-ui,ui,232,https://github.com/shadcn-ui/ui/pull/232,CLOSED,21530.58,2,2212,2719,481,4,6,2
shadcn-ui,ui,541,https://github.com/shadcn-ui/ui/pull/541,CLOSED,20470.15,1,23,2,0,7,7,1
shadcn-ui,ui,5407,https://github.com/shadcn-ui/ui/pull/5407,CLOSED,8487.27,18,469,25,815,8,8,7
shadcn-ui,ui,7742,https://github.com/shadcn-ui/ui/pull/7742,MERGED,2188.83,2,15,1,214,2,7,1
shadcn-ui,ui,8337,https://github.com/shadcn-ui/ui/pull/8337,MERGED,9.68,1,1,1,118,2,2,1
shadcn-ui,ui,6419,https://github.com/shadcn-ui/ui/pull/6419,CLOSED,6032.79,2,6,6,94,2,8,1
shadcn-ui,ui,4903,https://github.com/shadcn-ui/ui/pull/4903,CLOSED,8962.84,1,2,2,47,4,3,2
shadcn-ui,ui,4824,https://github.com/shadcn-ui/ui/pull/4824,CLOSED,8954.24,1,4,0,228,3,4,1
shadcn-ui,ui,4852,https://github.com/shadcn-ui/ui/pull/4852,CLOSED,9009.42,13,13,13,420,2,3,3
shadcn-ui,ui,4543,https://github.com/shadcn-ui/ui/pull/4543,CLOSED,9817.13,2,40,186,927,3,4,7
shadcn-ui,ui,4190,https://github.com/shadcn-ui/ui/pull/4190,CLOSED,10593.42,1,2,2,793,4,3,4
shadcn-ui,ui,578,https://github.com/shadcn-ui/ui/pull/578,CLOSED,19953.48,0,0,0,160,6,6,4
shadcn-ui,ui,8256,https://github.com/shadcn-ui/ui/pull/8256,MERGED,12.12,1,1,1,217,2,1,1
shadcn-ui,ui,3472,https://github.com/shadcn-ui/ui/pull/3472,CLOSED,12577.58,16,1364,1284,77,5,10,3
shadcn-ui,ui,8186,https://github.com/shadcn-ui/ui/pull/8186,MERGED,144.7,4,13,11,918,2,4,1
shadcn-ui,ui,8082,https://github.com/shadcn-ui/ui/pull/8082,MERGED,471.94,6,273,261,674,2,2,1
shadcn-ui,ui,1654,https://github.com/shadcn-ui/ui/pull/1654,CLOSED,17072.13,79,4166,4361,101,3,5,2
shadcn-ui,ui,2586,https://github.com/shadcn-ui/ui/pull/2586,CLOSED,14249.1,13,288,31,1745,12,18,6
shadcn-ui,ui,4628,https://github.com/shadcn-ui/ui/pull/4628,CLOSED,9183.96,1,21,21,125,3,3,1
shadcn-ui,ui,2232,https://github.com/shadcn-ui/ui/pull/2232,CLOSED,14931.93,14,671,148,653,5,16,5
shadcn-ui,ui,8184,https://github.com/shadcn-ui/ui/pull/8184,MERGED,5.53,1,1,1,0,2,1,1
shadcn-ui,ui,4649,https://github.com/shadcn-ui/ui/pull/4649,CLOSED,9013.22,2,4,0,63,4,3,2
shadcn-ui,ui,8155,https://github.com/shadcn-ui/ui/pull/8155,MERGED,2.44,1,1,0,968,2,1,1
shadcn-ui,ui,8153,https://github.com/shadcn-ui/ui/pull/8153,MERGED,2.59,1,1,0,0,2,1,1
shadcn-ui,ui,8145,https://github.com/shadcn-ui/ui/pull/8145,MERGED,8.23,1,1,0,0,2,3,1
shadcn-ui,ui,8095,https://github.com/shadcn-ui/ui/pull/8095,MERGED,72.2,1,1,6,0,2,1,1
shadcn-ui,ui,2291,https://github.com/shadcn-ui/ui/pull/2291,CLOSED,14486.99,2,8,2,195,3,3,1
shadcn-ui,ui,8091,https://github.com/shadcn-ui/ui/pull/8091,MERGED,1.5,1,1,1,62,2,1,1
shadcn-ui,ui,5426,https://github.com/shadcn-ui/ui/pull/5426,CLOSED,7494.65,6,6,6,40,4,1,2
shadcn-ui,ui,4338,https://github.com/shadcn-ui/ui/pull/4338,CLOSED,9496.87,1,1,1,422,2,6,1
shadcn-ui,ui,4538,https://github.com/shadcn-ui/ui/pull/4538,CLOSED,8981.53,5,8,9,362,3,3,1
shadcn-ui,ui,6630,https://github.com/shadcn-ui/ui/pull/6630,CLOSED,4379.7,19,1762,3077,2373,7,19,1
shadcn-ui,ui,1867,https://github.com/shadcn-ui/ui/pull/1867,CLOSED,14304.4,2,10,6,322,4,4,1
shadcn-ui,ui,4382,https://github.com/shadcn-ui/ui/pull/4382,CLOSED,9219.44,1,1,0,76,3,4,1
shadcn-ui,ui,795,https://github.com/shadcn-ui/ui/pull/795,CLOSED,18525.35,4,66,16,315,8,8,3
shadcn-ui,ui,7302,https://github.com/shadcn-ui/ui/pull/7302,CLOSED,2474.79,2,104,0,551,3,6,2
shadcn-ui,ui,4383,https://github.com/shadcn-ui/ui/pull/4383,CLOSED,9137.85,1,8,0,71,3,3,1
shadcn-ui,ui,4155,https://github.com/shadcn-ui/ui/pull/4155,CLOSED,9607.74,4,8,18,63,2,5,1
shadcn-ui,ui,983,https://github.com/shadcn-ui/ui/pull/983,CLOSED,17979.71,11,19,19,166,4,6,2
shadcn-ui,ui,4397,https://github.com/shadcn-ui/ui/pull/4397,MERGED,3322.0,11,52,46,551,10,15,1
shadcn-ui,ui,3845,https://github.com/shadcn-ui/ui/pull/3845,CLOSED,10404.69,2,2681,3206,449,3,3,1
shadcn-ui,ui,166,https://github.com/shadcn-ui/ui/pull/166,CLOSED,19284.51,1,1,1,347,5,4,2
shadcn-ui,ui,1799,https://github.com/shadcn-ui/ui/pull/1799,CLOSED,15624.34,1,1,1,24,6,9,1
shadcn-ui,ui,743,https://github.com/shadcn-ui/ui/pull/743,CLOSED,18416.72,5,9,4,10,3,5,1
shadcn-ui,ui,4178,https://github.com/shadcn-ui/ui/pull/4178,CLOSED,9250.39,1,10,8,514,3,3,1
shadcn-ui,ui,7874,https://github.com/shadcn-ui/ui/pull/7874,MERGED,13.88,9,19,19,222,2,2,1
shadcn-ui,ui,7837,https://github.com/shadcn-ui/ui/pull/7837,MERGED,135.76,2,9,2,0,2,2,1
shadcn-ui,ui,4189,https://github.com/shadcn-ui/ui/pull/4189,CLOSED,9083.29,4,79,0,251,3,4,1
shadcn-ui,ui,4108,https://github.com/shadcn-ui/ui/pull/4108,CLOSED,9116.66,6,6,6,216,4,3,2
shadcn-ui,ui,7724,https://github.com/shadcn-ui/ui/pull/7724,MERGED,168.63,9,18,9,458,2,6,1
shadcn-ui,ui,6330,https://github.com/shadcn-ui/ui/pull/6330,MERGED,4098.97,2,19,0,896,3,4,3
shadcn-ui,ui,7638,https://github.com/shadcn-ui/ui/pull/7638,CLOSED,400.45,1,5,5,165,2,1,1
shadcn-ui,ui,4230,https://github.com/shadcn-ui/ui/pull/4230,MERGED,49.28,4,12,8,272,7,11,3
shadcn-ui,ui,7265,https://github.com/shadcn-ui/ui/pull/7265,CLOSED,1713.49,1,2,2,289,2,1,1
shadcn-ui,ui,1680,https://github.com/shadcn-ui/ui/pull/1680,CLOSED,15241.88,14,197,37,1050,13,19,1
shadcn-ui,ui,1739,https://github.com/shadcn-ui/ui/pull/1739,CLOSED,15045.81,9,132,6,994,10,15,2
shadcn-ui,ui,4356,https://github.com/shadcn-ui/ui/pull/4356,CLOSED,8293.44,178,2534,3076,3522,7,12,5
shadcn-ui,ui,4371,https://github.com/shadcn-ui/ui/pull/4371,CLOSED,8265.78,26,251,139,1310,15,15,8
shadcn-ui,ui,3708,https://github.com/shadcn-ui/ui/pull/3708,CLOSED,10006.21,1,2,2,68,3,3,2
shadcn-ui,ui,4827,https://github.com/shadcn-ui/ui/pull/4827,CLOSED,6995.22,1,1,1,121,3,2,1
shadcn-ui,ui,6688,https://github.com/shadcn-ui/ui/pull/6688,CLOSED,3174.67,1,8,15,172,3,4,1
shadcn-ui,ui,4024,https://github.com/shadcn-ui/ui/pull/4024,CLOSED,9082.84,4,108,99,202,4,2,5
shadcn-ui,ui,4019,https://github.com/shadcn-ui/ui/pull/4019,CLOSED,9091.36,1,1,1,133,3,2,2
shadcn-ui,ui,7643,https://github.com/shadcn-ui/ui/pull/7643,MERGED,283.52,1,1,0,158,2,2,1
shadcn-ui,ui,3552,https://github.com/shadcn-ui/ui/pull/3552,CLOSED,10403.08,1,1,1,637,4,6,2
shadcn-ui,ui,3939,https://github.com/shadcn-ui/ui/pull/3939,CLOSED,9239.43,8,46,46,971,3,3,1
shadcn-ui,ui,1992,https://github.com/shadcn-ui/ui/pull/1992,CLOSED,13975.86,1,1,1,238,3,6,2
shadcn-ui,ui,1358,https://github.com/shadcn-ui/ui/pull/1358,CLOSED,15997.68,2,2,2,395,4,2,2
shadcn-ui,ui,3558,https://github.com/shadcn-ui/ui/pull/3558,CLOSED,10282.75,7,219,181,819,4,4,1
shadcn-ui,ui,3871,https://github.com/shadcn-ui/ui/pull/3871,CLOSED,9223.36,1,2,0,101,3,3,1
shadcn-ui,ui,3379,https://github.com/shadcn-ui/ui/pull/3379,CLOSED,10542.77,2,2,2,273,3,3,3
shadcn-ui,ui,1583,https://github.com/shadcn-ui/ui/pull/1583,CLOSED,15219.27,18,325,0,182,3,5,6
shadcn-ui,ui,1582,https://github.com/shadcn-ui/ui/pull/1582,CLOSED,15221.12,1,19,16,127,2,3,1
shadcn-ui,ui,1473,https://github.com/shadcn-ui/ui/pull/1473,CLOSED,15603.69,1,20,20,213,4,7,2
shadcn-ui,ui,1460,https://github.com/shadcn-ui/ui/pull/1460,CLOSED,15638.7,3,95,92,116,3,4,1
shadcn-ui,ui,1449,https://github.com/shadcn-ui/ui/pull/1449,CLOSED,15666.17,7,12,12,9,4,5,1
shadcn-ui,ui,7609,https://github.com/shadcn-ui/ui/pull/7609,MERGED,92.88,3,10,5,0,2,2,1
shadcn-ui,ui,7530,https://github.com/shadcn-ui/ui/pull/7530,CLOSED,350.45,1,1,1,473,3,2,1
shadcn-ui,ui,1965,https://github.com/shadcn-ui/ui/pull/1965,CLOSED,13884.97,2,2,2,1204,3,6,2
shadcn-ui,ui,1800,https://github.com/shadcn-ui/ui/pull/1800,CLOSED,14515.36,1,1,1,103,3,4,1
shadcn-ui,ui,1721,https://github.com/shadcn-ui/ui/pull/1721,CLOSED,14775.41,3,100,0,289,2,6,3
shadcn-ui,ui,1345,https://github.com/shadcn-ui/ui/pull/1345,CLOSED,15889.44,2,2,2,717,3,3,1
shadcn-ui,ui,951,https://github.com/shadcn-ui/ui/pull/951,CLOSED,16825.96,1,0,6,24,3,3,1
shadcn-ui,ui,917,https://github.com/shadcn-ui/ui/pull/917,CLOSED,16942.39,1,1,1,321,4,6,2
shadcn-ui,ui,846,https://github.com/shadcn-ui/ui/pull/846,CLOSED,17123.71,1,1,1,158,3,4,1
shadcn-ui,ui,801,https://github.com/shadcn-ui/ui/pull/801,CLOSED,17219.5,1,19,8,88,3,5,1
shadcn-ui,ui,600,https://github.com/shadcn-ui/ui/pull/600,CLOSED,17588.41,2,2,2,0,5,5,3
shadcn-ui,ui,539,https://github.com/shadcn-ui/ui/pull/539,CLOSED,17851.57,1,1,1,152,3,4,1
shadcn-ui,ui,524,https://github.com/shadcn-ui/ui/pull/524,CLOSED,17931.78,7,10,175,194,3,5,1
shadcn-ui,ui,396,https://github.com/shadcn-ui/ui/pull/396,CLOSED,18216.8,1,1,3,0,2,5,1
shadcn-ui,ui,306,https://github.com/shadcn-ui/ui/pull/306,CLOSED,18559.19,4,56,6,116,7,4,5
shadcn-ui,ui,7604,https://github.com/shadcn-ui/ui/pull/7604,MERGED,71.25,1,1,0,315,2,2,1
shadcn-ui,ui,7611,https://github.com/shadcn-ui/ui/pull/7611,MERGED,47.36,3,6,6,787,2,2,2
shadcn-ui,ui,7540,https://github.com/shadcn-ui/ui/pull/7540,MERGED,281.83,5,132,34,769,3,3,1
shadcn-ui,ui,7601,https://github.com/shadcn-ui/ui/pull/7601,MERGED,87.78,2,6,2,185,2,2,1
shadcn-ui,ui,7110,https://github.com/shadcn-ui/ui/pull/7110,CLOSED,812.1,10,576,67,0,3,1,7
shadcn-ui,ui,7618,https://github.com/shadcn-ui/ui/pull/7618,MERGED,15.7,1,3,0,809,2,2,1
shadcn-ui,ui,6462,https://github.com/shadcn-ui/ui/pull/6462,CLOSED,3302.29,1,2,2,264,2,4,1
shadcn-ui,ui,7585,https://github.com/shadcn-ui/ui/pull/7585,MERGED,43.54,5,5,5,242,2,2,1
shadcn-ui,ui,4421,https://github.com/shadcn-ui/ui/pull/4421,CLOSED,7563.07,39,2560,1588,1730,26,31,5
shadcn-ui,ui,7060,https://github.com/shadcn-ui/ui/pull/7060,CLOSED,1631.31,1,1,1,398,2,2,1
shadcn-ui,ui,6334,https://github.com/shadcn-ui/ui/pull/6334,CLOSED,3378.7,4,6,6,938,3,1,3
ant-design,ant-design,55238,https://github.com/ant-design/ant-design/pull/55238,CLOSED,11.3,7,5983,4,875,2,12,4
ant-design,ant-design,3753,https://github.com/ant-design/ant-design/pull/3753,MERGED,330.14,12,144,20,81,4,6,6
ant-design,ant-design,55233,https://github.com/ant-design/ant-design/pull/55233,MERGED,15.92,1,5,2,1881,2,11,3
ant-design,ant-design,55232,https://github.com/ant-design/ant-design/pull/55232,MERGED,1.34,1,1,1,3179,1,12,1
ant-design,ant-design,55224,https://github.com/ant-design/ant-design/pull/55224,MERGED,46.93,4,9,12,1652,2,11,2
ant-design,ant-design,55223,https://github.com/ant-design/ant-design/pull/55223,MERGED,47.48,1,2,2,1627,2,11,2
ant-design,ant-design,55226,https://github.com/ant-design/ant-design/pull/55226,MERGED,2.0,1,1,1,16773,1,12,1
ant-design,ant-design,55221,https://github.com/ant-design/ant-design/pull/55221,MERGED,5.84,1,1,1,828,2,12,2
ant-design,ant-design,55217,https://github.com/ant-design/ant-design/pull/55217,MERGED,10.64,3,33,22,1853,2,11,2
ant-design,ant-design,55164,https://github.com/ant-design/ant-design/pull/55164,MERGED,72.23,213,801,992,2165,3,13,5
ant-design,ant-design,55215,https://github.com/ant-design/ant-design/pull/55215,MERGED,3.16,39,91,93,824,2,11,2
ant-design,ant-design,55214,https://github.com/ant-design/ant-design/pull/55214,MERGED,3.01,1,1,1,506,2,11,2
ant-design,ant-design,55075,https://github.com/ant-design/ant-design/pull/55075,MERGED,308.74,1,15,0,1300,3,7,14
ant-design,ant-design,55205,https://github.com/ant-design/ant-design/pull/55205,MERGED,7.56,7,41,78,1252,2,14,4
ant-design,ant-design,55103,https://github.com/ant-design/ant-design/pull/55103,MERGED,242.7,72,232,174,1853,2,12,2
ant-design,ant-design,54691,https://github.com/ant-design/ant-design/pull/54691,CLOSED,1122.1,5,112,7,1857,4,7,23
ant-design,ant-design,54725,https://github.com/ant-design/ant-design/pull/54725,MERGED,48.1,1,3,1,1721,3,7,5
ant-design,ant-design,54370,https://github.com/ant-design/ant-design/pull/54370,MERGED,7.51,4,20,3,1247,2,7,1
ant-design,ant-design,54812,https://github.com/ant-design/ant-design/pull/54812,CLOSED,71.26,2,275,0,1792,2,8,2
ant-design,ant-design,54835,https://github.com/ant-design/ant-design/pull/54835,CLOSED,49.86,2,95,8,1760,3,12,7
ant-design,ant-design,54813,https://github.com/ant-design/ant-design/pull/54813,MERGED,133.69,10,349,22,1790,4,22,45
ant-design,ant-design,54919,https://github.com/ant-design/ant-design/pull/54919,MERGED,5.09,8,208,11,1923,2,7,3
ant-design,ant-design,54917,https://github.com/ant-design/ant-design/pull/54917,MERGED,23.57,11,529,25,1925,2,7,3
ant-design,ant-design,54964,https://github.com/ant-design/ant-design/pull/54964,CLOSED,431.94,12,1133,41,1923,1,5,2
ant-design,ant-design,54981,https://github.com/ant-design/ant-design/pull/54981,CLOSED,324.92,8,895,21,1921,3,7,3
ant-design,ant-design,54949,https://github.com/ant-design/ant-design/pull/54949,MERGED,117.77,8,261,7,1923,3,7,4
ant-design,ant-design,54950,https://github.com/ant-design/ant-design/pull/54950,MERGED,119.27,14,615,421,1923,2,7,4
ant-design,ant-design,55032,https://github.com/ant-design/ant-design/pull/55032,MERGED,18.31,8,529,20,1923,2,7,5
ant-design,ant-design,54948,https://github.com/ant-design/ant-design/pull/54948,MERGED,119.95,8,287,35,1921,3,7,10
ant-design,ant-design,54955,https://github.com/ant-design/ant-design/pull/54955,MERGED,241.9,9,1112,113,1921,4,7,13
ant-design,ant-design,54958,https://github.com/ant-design/ant-design/pull/54958,MERGED,246.71,10,895,39,1923,3,7,9
ant-design,ant-design,54957,https://github.com/ant-design/ant-design/pull/54957,MERGED,298.1,10,1484,35,1923,4,7,7
ant-design,ant-design,54956,https://github.com/ant-design/ant-design/pull/54956,MERGED,301.18,8,698,15,1923,4,7,12
ant-design,ant-design,55056,https://github.com/ant-design/ant-design/pull/55056,MERGED,182.66,17,516,52,1923,3,8,9
ant-design,ant-design,54959,https://github.com/ant-design/ant-design/pull/54959,MERGED,319.72,10,673,31,1923,3,8,12
ant-design,ant-design,55126,https://github.com/ant-design/ant-design/pull/55126,MERGED,68.29,9,767,10,1921,3,9,5
ant-design,ant-design,54963,https://github.com/ant-design/ant-design/pull/54963,MERGED,385.8,9,243,47,1921,2,7,3
ant-design,ant-design,54969,https://github.com/ant-design/ant-design/pull/54969,MERGED,365.04,18,4917,71,1923,4,8,6
ant-design,ant-design,54965,https://github.com/ant-design/ant-design/pull/54965,MERGED,391.85,8,301,40,1921,3,9,6
ant-design,ant-design,54978,https://github.com/ant-design/ant-design/pull/54978,MERGED,405.96,8,5189,6,1921,2,7,4
ant-design,ant-design,54983,https://github.com/ant-design/ant-design/pull/54983,MERGED,423.67,8,1277,11,1921,3,8,5
ant-design,ant-design,54968,https://github.com/ant-design/ant-design/pull/54968,MERGED,415.85,9,1491,10,1923,4,7,12
ant-design,ant-design,54966,https://github.com/ant-design/ant-design/pull/54966,MERGED,409.99,9,3269,14,1923,3,8,4
ant-design,ant-design,54984,https://github.com/ant-design/ant-design/pull/54984,MERGED,423.7,8,346,15,1921,4,7,7
ant-design,ant-design,54982,https://github.com/ant-design/ant-design/pull/54982,MERGED,423.19,9,218,11,1921,2,7,7
ant-design,ant-design,54980,https://github.com/ant-design/ant-design/pull/54980,MERGED,431.49,12,428,99,1921,3,8,19
ant-design,ant-design,54985,https://github.com/ant-design/ant-design/pull/54985,MERGED,431.72,8,644,8,1921,3,7,6
ant-design,ant-design,54987,https://github.com/ant-design/ant-design/pull/54987,MERGED,435.29,10,620,25,1921,4,9,8
ant-design,ant-design,54979,https://github.com/ant-design/ant-design/pull/54979,MERGED,428.13,9,774,22,1923,3,8,9
ant-design,ant-design,54988,https://github.com/ant-design/ant-design/pull/54988,MERGED,435.47,8,1003,11,1921,4,8,7
ant-design,ant-design,54986,https://github.com/ant-design/ant-design/pull/54986,MERGED,436.28,31,969,72,1925,4,11,16
ant-design,ant-design,54977,https://github.com/ant-design/ant-design/pull/54977,MERGED,436.55,10,565,44,1921,3,8,7
ant-design,ant-design,54962,https://github.com/ant-design/ant-design/pull/54962,MERGED,446.51,17,1057,34,1921,4,11,7
ant-design,ant-design,54960,https://github.com/ant-design/ant-design/pull/54960,MERGED,446.46,9,738,71,1925,4,7,8
ant-design,ant-design,54967,https://github.com/ant-design/ant-design/pull/54967,MERGED,446.56,9,682,27,1923,4,9,14
ant-design,ant-design,55208,https://github.com/ant-design/ant-design/pull/55208,MERGED,1.28,1,2,2,850,2,11,2
ant-design,ant-design,55206,https://github.com/ant-design/ant-design/pull/55206,MERGED,3.82,1,1,1,7164,1,11,2
ant-design,ant-design,55099,https://github.com/ant-design/ant-design/pull/55099,MERGED,257.86,11,337,97,1913,4,12,18
ant-design,ant-design,55199,https://github.com/ant-design/ant-design/pull/55199,MERGED,2.21,3,54,74,827,3,12,3
ant-design,ant-design,55119,https://github.com/ant-design/ant-design/pull/55119,MERGED,197.09,8,785,9,1921,4,11,11
ant-design,ant-design,55054,https://github.com/ant-design/ant-design/pull/55054,MERGED,305.46,11,480,56,1883,8,14,27
ant-design,ant-design,55161,https://github.com/ant-design/ant-design/pull/55161,MERGED,66.15,10,918,84,1945,8,13,15
ant-design,ant-design,55157,https://github.com/ant-design/ant-design/pull/55157,MERGED,89.59,8,307,16,1417,5,9,2
ant-design,ant-design,55021,https://github.com/ant-design/ant-design/pull/55021,MERGED,376.89,10,640,36,1903,5,14,22
ant-design,ant-design,55193,https://github.com/ant-design/ant-design/pull/55193,CLOSED,13.2,1,8,8,2068,4,13,2
ant-design,ant-design,55081,https://github.com/ant-design/ant-design/pull/55081,MERGED,275.07,11,256,21,1918,4,12,9
ant-design,ant-design,55096,https://github.com/ant-design/ant-design/pull/55096,MERGED,255.88,10,641,62,1921,4,12,8
ant-design,ant-design,55060,https://github.com/ant-design/ant-design/pull/55060,MERGED,285.96,8,404,40,1899,5,26,14
ant-design,ant-design,55044,https://github.com/ant-design/ant-design/pull/55044,MERGED,315.83,8,403,35,1897,4,11,14
ant-design,ant-design,55117,https://github.com/ant-design/ant-design/pull/55117,MERGED,190.61,8,506,69,1921,5,10,8
ant-design,ant-design,55190,https://github.com/ant-design/ant-design/pull/55190,MERGED,14.23,8,200,137,771,3,11,3
ant-design,ant-design,55007,https://github.com/ant-design/ant-design/pull/55007,MERGED,394.14,8,414,14,1413,5,14,30
ant-design,ant-design,55186,https://github.com/ant-design/ant-design/pull/55186,MERGED,23.23,7,41,78,1863,2,12,3
ant-design,ant-design,55118,https://github.com/ant-design/ant-design/pull/55118,MERGED,174.57,9,527,35,1888,4,11,28
ant-design,ant-design,55143,https://github.com/ant-design/ant-design/pull/55143,MERGED,104.06,2,5,11,467,2,8,2
ant-design,ant-design,55179,https://github.com/ant-design/ant-design/pull/55179,MERGED,1.79,9,5507,3,1795,2,19,2
ant-design,ant-design,55154,https://github.com/ant-design/ant-design/pull/55154,MERGED,70.65,81,26201,25838,1710,4,15,23
ant-design,ant-design,55184,https://github.com/ant-design/ant-design/pull/55184,CLOSED,2.2,1,54,13,2217,2,10,2
ant-design,ant-design,55132,https://github.com/ant-design/ant-design/pull/55132,CLOSED,120.08,10,842,78,1949,4,9,9
ant-design,ant-design,54994,https://github.com/ant-design/ant-design/pull/54994,MERGED,364.65,8,334,10,1874,5,10,44
ant-design,ant-design,55101,https://github.com/ant-design/ant-design/pull/55101,MERGED,195.36,10,761,22,1929,5,9,24
ant-design,ant-design,55173,https://github.com/ant-design/ant-design/pull/55173,MERGED,2.46,1,27,20,1853,2,10,1
ant-design,ant-design,55170,https://github.com/ant-design/ant-design/pull/55170,CLOSED,2.3,3,2,3,826,1,12,4
ant-design,ant-design,55169,https://github.com/ant-design/ant-design/pull/55169,MERGED,2.26,11,10,16,826,2,11,3
ant-design,ant-design,55171,https://github.com/ant-design/ant-design/pull/55171,MERGED,1.12,13,59,58,826,2,11,2
ant-design,ant-design,55109,https://github.com/ant-design/ant-design/pull/55109,MERGED,167.58,12,826,117,1919,8,15,25
ant-design,ant-design,55163,https://github.com/ant-design/ant-design/pull/55163,CLOSED,11.23,1,25,0,1883,2,8,4
ant-design,ant-design,55167,https://github.com/ant-design/ant-design/pull/55167,MERGED,1.08,5,5,6,828,2,11,3
ant-design,ant-design,55166,https://github.com/ant-design/ant-design/pull/55166,MERGED,8.09,3,5,7,485,2,11,2
ant-design,ant-design,55165,https://github.com/ant-design/ant-design/pull/55165,MERGED,1.54,2,6,3,675,2,13,3
ant-design,ant-design,54996,https://github.com/ant-design/ant-design/pull/54996,MERGED,337.28,8,456,19,1875,5,10,15
ant-design,ant-design,55146,https://github.com/ant-design/ant-design/pull/55146,MERGED,24.03,5,41,6,396,4,10,4
ant-design,ant-design,55140,https://github.com/ant-design/ant-design/pull/55140,CLOSED,44.72,13,352,39,1417,9,16,5
ant-design,ant-design,55155,https://github.com/ant-design/ant-design/pull/55155,MERGED,2.29,3,13,13,477,2,9,2
ant-design,ant-design,55153,https://github.com/ant-design/ant-design/pull/55153,MERGED,4.52,1,4,4,949,4,8,4
ant-design,ant-design,55144,https://github.com/ant-design/ant-design/pull/55144,CLOSED,19.45,2,7,2,396,4,13,2
ant-design,ant-design,55150,https://github.com/ant-design/ant-design/pull/55150,MERGED,5.07,4,40,19,1803,2,11,4
ant-design,ant-design,55055,https://github.com/ant-design/ant-design/pull/55055,MERGED,185.92,6,93,4,870,3,12,5
ant-design,ant-design,55145,https://github.com/ant-design/ant-design/pull/55145,MERGED,1.32,1,10,10,1803,2,11,3
ant-design,ant-design,55047,https://github.com/ant-design/ant-design/pull/55047,MERGED,186.73,87,184,195,457,3,11,9
ant-design,ant-design,55134,https://github.com/ant-design/ant-design/pull/55134,CLOSED,11.11,2,0,2,1139,2,10,1
ant-design,ant-design,55114,https://github.com/ant-design/ant-design/pull/55114,MERGED,75.14,8,738,6,1920,8,12,8
ant-design,ant-design,55128,https://github.com/ant-design/ant-design/pull/55128,MERGED,33.29,2,8,20,1780,5,14,8
ant-design,ant-design,55129,https://github.com/ant-design/ant-design/pull/55129,MERGED,15.02,1,1,1,1934,2,9,3
ant-design,ant-design,55043,https://github.com/ant-design/ant-design/pull/55043,CLOSED,152.96,6,200,69,1897,3,10,9
ant-design,ant-design,55013,https://github.com/ant-design/ant-design/pull/55013,MERGED,221.82,9,439,13,1895,5,10,16
ant-design,ant-design,55124,https://github.com/ant-design/ant-design/pull/55124,MERGED,14.74,5,504,492,2202,4,19,5
ant-design,ant-design,55127,https://github.com/ant-design/ant-design/pull/55127,MERGED,10.04,1,1,1,826,2,11,2
ant-design,ant-design,55108,https://github.com/ant-design/ant-design/pull/55108,MERGED,34.0,2,2,5,1593,5,11,9
ant-design,ant-design,55121,https://github.com/ant-design/ant-design/pull/55121,CLOSED,1.11,2,47,0,1817,4,11,12
